구명,주차장명,수용능력,주소,경도,위도,추가요금,기본요금
종로구,지타워 주차장,95,종로구 수송동 156-0 ,126.98104937,37.57267337,1500,3000
종로구,진선(민영),25,종로구 숭인동 292-1,127.01661539,37.57298828,1000,2000
종로구,진선(민영),25,종로구 숭인동 292-1,127.0165823,37.5729608,,
종로구,창경(민영),20,종로구 운니동 10-0,126.98946,37.576984,1000,2000
종로구,창경궁관리소,33,종로구 와룡동 2-1 ,126.99625552728921,37.5806991414411,500,3000
종로구,창경궁로1 관광버스 주차허용 구간(시),11,종로구 와룡동 2-86 (창경궁주차장~홍화문),126.99642933,37.57959346,0,0
종로구,창경궁로2 관광버스 주차허용 구간(시),5,종로구 와룡동 2-86 (홍화문~선인문),126.9964856,37.57921259,0,0
종로구,창대교회 옆 이륜차 주차장(구),2,종로구 숭인동 62-9,127.01631651,37.57457238,0,0
종로구,창삼공영(구),53,종로구 창신동 23-346,127.0125243,37.5762399,150,150
종로구,창신 주차장(민영),14,종로구 창신동 458-10,127.0126864,37.5714545,700,2000
종로구,창신 주차장(민영),10,종로구 창신동 596-12,127.010177,37.576966,,
종로구,창신(민영),14,종로구 창신동 458-5,127.01271073,37.57141077,700,2000
종로구,창신1동공영주차장(창일공영)(구),86,종로구 창신동 82-0,127.0150838,37.57488143,,2000
종로구,창신교회,8,종로구 창신동 138-32 ,127.012148,37.573703,,
종로구,창신교회,8,종로구 창신동 138-32,127.0121,37.5737,,
종로구,창신쌍용2지구 북측 이륜차 주차장(구),9,종로구 창신동 37-16,127.01061449,37.58050978,0,0
종로구,창의문로 관광버스 주차허용 구간(시),33,종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞),126.96863355,37.59148349,0,0
종로구,창일 주차장(민영),13,종로구 창신동 401-46,127.0162976,37.5705098,1000,2000
종로구,창일(민영),12,종로구 창신동 401-46,127.01628111,37.57052987,1500,2000
종로구,천일 (민영),10,종로구 숭인동 202-37,127.0217722,37.5732821,1000,2000
종로구,천일(민영),10,종로구 숭인동 202-37,127.02175822,37.57327427,1000,2000
종로구,청계1(북) 공영주차장(시),12,종로구 관철동 13-14,126.98926632,37.56831363,750,750
종로구,청계2(돈화문로) 공영주차장(시),12,종로구 관수동 91-4,126.99237766,37.56915109,750,750
종로구,청계2(북1) 공영주차장(시),12,종로구 관수동 91-4,126.994514,37.56867,750,750
종로구,청계2(북2) 공영주차장(시),9,종로구 관수동 91-4,126.99739338,37.56895335,750,750
종로구,청계3(북1) 공영주차장(시),19,종로구 예지동 140-1,126.99858049,37.56917898,750,750
종로구,청계3(창경궁로_북1) 공영주차장(시),11,종로구 예지동 140-1,126.99760688,37.57029638,750,750
종로구,청계5(동호로_북) 공영주차장(시),6,종로구 종로5가 458-2,127.0021309,37.57018549,750,750
종로구,청계5(북1) 공영주차장(시),25,종로구 종로5가 458-2,127.00564869,37.56983044,750,750
종로구,청계6(북) 공영주차장(시),28,종로구 종로6가 289-49,127.0138614,37.56999026,450,450
종로구,청계7가 공영주차장(시),39,종로구 창신동 436-87,127.01660741,37.57019149,450,450
종로구,청남문화원(민영),20,종로구 가회동 170-4,126.984775,37.580333,500,2000
종로구,청민빌딩 주차장,26,종로구 동숭동 1-55,127.00265773,37.58277984,1500,1500
종로구,케이트윈타워,402,종로구 중학동 19-0 ,126.979023,37.574719,1000,3000
종로구,탑골공원 관광버스전용 주차장(시),2,종로구 종로2가 38-4,126.98776281,37.57134087,0,0
종로구,토속촌(민영),12,종로구 체부동 88-2,126.971445,37.577796,1000,1000
종로구,트윈트리타워 주차장,266,종로구 중학동 14-0 ,126.9801813,37.57542635,1000,3000
종로구,파크팰리스 주차장,40,종로구 내수동 95-0,126.970608,37.574198,1000,3000
종로구,평창동 460-3(구),9,종로구 평창동 460-3,126.97507868,37.61064386,150,150
종로구,평창동(구),10,종로구 평창동 114-3,126.97730526,37.61139335,150,150
종로구,포시즌스호텔 주차장,207,종로구 당주동 30-0 ,126.975441,37.57073,,2000
종로구,푸른기린(민영),25,종로구 화동 56-0,126.981513,37.581743,2000,2000
종로구,필운대로 도미노피자앞 이륜차 주차장(구),11,종로구 누하동 7-0,126.96863708,37.57987744,0,0
종로구,하나로빌딩 옆(구),12,종로구 인사동 277-0,126.985445,37.572461,,500
종로구,하나손해보험빌딩 주차장,82,종로구 인의동 112-1 ,126.99718284,37.57278965,1000,3000
종로구,하나투어빌딩,120,종로구 공평동 1-0 ,126.984174,37.571794,1000,3000
종로구,한국 기독교 회관,206,종로구 연지동 136-46 ,127.001638,37.572884,1000,2000
종로구,한국광해관리공단 경인지사,145,종로구 수송동 80-6 ,126.980489,37.572925,1000,2000
종로구,한국교회100주년기념관 주차장,100,종로구 연지동 135-0,127.000545,37.574411,1000,3000
종로구,한국기독교연합회관 주차장,150,종로구 연지동 136-56,127.000842,37.572878,6000,6000
종로구,한국문화예술위원회 예술가의 집,28,종로구 동숭동 1-130,127.002916,37.580209,1500,4000
종로구,한국방송통신대학교 주차장,331,종로구 동숭동 169-1 ,127.003068,37.579638,400,400
종로구,한국생산성본부,101,종로구 적선동 122-1,126.97337,37.574878,2000,4000
종로구,한국스탠다드차티드은행빌딩,366,종로구 공평동 100-0 ,126.983564,37.568852,1000,1000
종로구,한덕빌딩 주차장,61,종로구 종로6가 242-1,127.006261,37.57233,1000,3000
종로구,한성(민영),25,종로구 숭인동 72-33,127.01804354,37.57433593,500,3000
종로구,한일(민영),11,종로구 묘동 83-0,126.991953,37.57216,1000,3000
종로구,한일(민영),9,종로구 묘동 83-0,126.99196916,37.5721623,1000,3000
종로구,행복주차장(민영),23,종로구 운니동 97-0,126.989157,37.576264,1000,2000
종로구,현대그룹 빌딩 주차장,410,종로구 연지동 1-7,127.000548,37.575041,2000,2000
종로구,현대빌딩,1195,종로구 계동 140-2 ,126.987502,37.578308,3000,3000
종로구,홍익대학교 대학로캠퍼스,418,종로구 연건동 128-8 ,127.001474,37.576526,2000,3000
종로구,화동(민영),14,종로구 화동 76-2,126.98197427,37.58097353,2000,2000
종로구,화동유료주차장(민영),14,종로구 화동 76-2,126.981975,37.58096,2500,2500
종로구,화원 주차장(민영),14,종로구 창신동 399-0,127.0175273,37.57093,500,1500
종로구,화원(민영),14,종로구 창신동 399-2,127.01778993,37.57097181,500,1500
종로구,황금주차장(민영),31,종로구 명륜4가 98-1,127.001315,37.581804,1100,2200
종로구,황금주차장(민영),28,종로구 명륜4가 105,127.001418,37.581847,1000,2000
종로구,황금주차장(민영),31,종로구 명륜4가 105-1,127.001425,37.581836,1100,2200
종로구,황소(민영),20,종로구 청진동 9-0,126.981055,37.572034,1000,2000
종로구,효자공영주차장(구),23,종로구 효자동 68-1,126.971306,37.583721,0,250
종로구,효자로 관광버스 주차허용 구간(시),7,종로구 궁정동 15-0 (청운효자동 주민센터 ~ 무궁화동산 앞),126.97205,37.58381667,0,0
종로구,김상옥로-1,57,창경궁로 120 ~ 대학로 19,127.0001255,37.5731124,0,0
종로구,김상옥로-2,57,김상옥로 37 ~ 김상옥로 3,127.00093001,37.5732989,0,0
종로구,동호로-3,11,동호로 407 ~ 동호로 395,127.0017413,37.5706552,0,0
종로구,우정국로-1,22,견지동 39-5 ~  우정국로 43,126.9827641,37.5745958,0,0
종로구,우정국로-2,24,우정국로 46 ~ 우정국로 68,126.9830541,37.5748575,0,0
종로구,율곡로-1,14,율곡로 187 ~ 율곡로 179,126.9991619,37.5759997,0,0
종로구,율곡로-2,42,율곡로 172 ~ 율곡로 190,126.9983195,37.5757452,0,0
종로구,자하문로-1,37,자하문로 26-1 ~ 자하문로 52-1,126.9714517,37.5797452,0,0
종로구,자하문로-2,45,자하문로 43 ~ 자하문로 13-1,126.9708826,37.5810246,0,0
종로구,자하문로-3,20,자하문로 108 ~ 자하문로 120,126.9701889,37.5859068,0,0
종로구,자하문로-4,28,자하문로 125 ~ 자하문로 115,126.9697457,37.5864608,0,0
종로구,창경궁로-1,28,창경궁로 235 ~ 창경궁로 215,126.99850333,37.58295852,0,0
종로구,창경궁로-2,42,창경궁로 145 ~ 창경궁로 125,126.9974535,37.5738216,0,0
종로구,경희궁자이1단지아파트,1,,126.96313,37.571926,0,0
종로구,경희궁자이2단지아파트,2,,126.96327,37.570774,0,0
중구, 장충단교회교육단,0,중구 장충동2가 186-20 ,127.004073,37.561296,500,2000
중구, 프린스호텔별관,0,중구 남산동3가 19-3 ,126.986999,37.56033,5000,5000
중구, 필빌딩,0,중구 필동2가 19-19 ,126.995448,37.560537,3000,3000
중구,(주)KEB하나은행 본점,191,중구 을지로1가 101-1 ,126.981983,37.566449,1000,1000
중구,(주)우리은행 오장동지점,0,중구 을지로5가 274-5 ,127.002011,37.565777,0,0
중구,211번지 노외주차장(민영),24,중구 남창동 211-0,126.97717414,37.5567982,500,1500
중구,AIA 타워 주차장,185,중구 순화동 216-0,126.97147481,37.56074876,1000,1000
중구,APM플레이스 앞 관광버스 주차허용 구간(시),2,중구 을지로7가 112-3,127.008555,37.56569,0,0
중구,DB손해보험주차장		,0,중구 초동 19-7 ,126.99238,37.564854,1000,2000
중구,DDP 유어스빌딩 앞 관광버스 주차허용 구간(시),2,중구 신당동 204-92,127.0118,37.56782,0,0
중구,DDP동측(양쪽) 관광버스전용 주차장(시),20,중구 을지로7가 2-36,127.0101255,37.56590564,0,0
중구,DDP북측 마장로 관광버스전용 주차장(시),4,중구 신당동 222-3,127.01092585,37.56819448,0,0
중구,DGB금융센터,85,중구 다동 85-0 ,126.98235,37.568395,3000,3000
중구,DUO302,0,중구 황학동 819-0 ,127.02328,37.566599,5000,0
중구,ENA센터 주차장,78,중구 서소문동 136-0 ,126.97464774,37.56289016,2000,2000
중구,GS25 ,0,중구 남창동 47-14 ,126.977415,37.558088,1500,4000
중구,HSBC빌딩,247,중구 봉래동1가 25-0 ,126.97312756,37.56006592,1000,3000
중구,L7명동호텔,0,중구 충무로2가 62-12 ,126.986998,37.561365,0,0
중구,M타워,0,중구 장충동1가 24-0 ,127.006607,37.563511,1000,0
중구,NAMSAN SQUARE(남산스퀘어),312,중구 충무로3가 60-1 ,126.990917,37.561807,4000,4000
중구,OCI빌딩 주차장,118,중구 소공동 50-0 ,126.980445,37.563218,1000,1000
중구,P&C제일,0,중구 필동3가 18-3 ,126.998499,37.560951,0,0
중구,SKT타워 주차장,389,중구 을지로2가 11-0 ,126.9851199,37.56648162,1000,1000
중구,Studio W 주차장,154,중구 신당동 213-8 ,127.01263664,37.56894677,500,1500
중구,Tmark Hotel Myeongdong(티마크호텔 명,0,중구 충무로3가 43-0 ,126.992561,37.562559,0,0
중구,T타워 주차장,291,중구 남대문로5가 827-0 ,126.97579392,37.55384119,1000,1000
중구,WISE TOWER,0,중구 남대문로5가 6-1 ,126.973152,37.558746,1000,3000
중구,가네트주차장,24,중구 남대문로5가 171-0 ,126.975957,37.557734,800,800
중구,개양빌딩,0,중구 명동1가 54-8 ,126.983710878581,37.5641357007451,0,0
중구,거주자우선주차장(구),3,중구 신당동 432-60,127.007947,37.554734,1000,2000
중구,경동장,0,중구 회현동1가 130-1 ,126.981764,37.557184,4000,2000
중구,"경향신문사 본관,별관",49,중구 정동 22-0,126.96998809,37.56816729,1000,2000
중구,고려대연각센터빌딩,0,중구 충무로1가 25-5 ,126.982523,37.56098,1000,2000
중구,공유) 광희동 01(001~007구간)(구),7,중구 쌍림동 205-6,127.0058028,37.5634669,600,600
중구,공유) 광희동 01(014~019구간)(구),6,중구 신당동 229-56,127.009942,37.5632379,600,600
중구,공유) 국립중앙의료원(구),7,중구 을지로6가 18-218,127.0063463,37.56717267,1500,1500
중구,공유) 다동(구),12,중구 다동 103-8,126.97985999,37.56752779,0,0
중구,공유) 다산동 03(001~055구간)(구),53,중구 신당동 432-1855,127.0045042,37.5533539,300,300
중구,공유) 동화동 07(003~012구간)(구),10,중구 신당동 50-13,127.017647,37.5625587,600,600
중구,공유) 명동 08(001~003구간)(구),3,중구 충무로2가 48-5,126.9892957,37.5626759,600,600
중구,공유) 삼풍상가3구간 3-01면(장애인전용)(구),1,중구 을지로4가 310-68 0,126.99577651,37.56620533,500,1500
중구,공유) 삼풍상가3구간(02~12)(구),11,중구 을지로4가 310-68 0,126.9957904,37.56605737,500,1500
중구,공유) 삼풍상가3구간(14~17)(구),4,중구 을지로4가 310-68 0,126.9959044,37.56475261,500,1500
중구,공유) 삼풍상가4구간 4-22면(장애인전용)(구),1,중구 을지로4가 310-68 0,126.99544477,37.56561667,500,1500
중구,공유) 삼풍상가4구간(18~21)(구),4,중구 을지로4가 310-68 0,126.9955303,37.56461099,500,1500
중구,공유) 삼풍상가4구간(23~26)(구),4,중구 을지로4가 310-68,126.9954416,37.5656434,500,1500
중구,공유) 신당5동 06(001~014구간)(구),14,중구 신당동 123-1,127.0184651,37.5635161,600,1200
중구,공유) 장충동 10(005~009구간)(구),5,중구 장충동2가 193-239,127.002698,37.5590781,600,600
중구,공유) 중림동 11(001~009구간)(구),9,중구 중림동 401-1,126.9618927,37.5588982,600,600
중구,공유) 중림동 11(010~020구간)(구),11,중구 중림동 195-0,126.9642764,37.5585031,600,600
중구,공유) 진양상가1구간 1-01면(구),1,중구 충무로4가 120-3,126.9961039,37.5636599,500,1500
중구,공유) 진양상가1구간 1-02면 (장애인전용)(구),1,중구 충무로4가 120-3,126.9961205,37.5634183,100,300
중구,공유) 진양상가1구간(03~05)(구),3,중구 충무로4가 120-3,126.99605,37.563296,500,1500
중구,공유) 진양상가2구간(14~16)(구),3,중구 인현동2가 192-30 0,126.9956849,37.56320382,500,1500
중구,공유) 진양상가2구간(18~22)(구),5,중구 인현동2가 192-30 0,126.9956508,37.56354219,500,1500
중구,공유) 청구동 05(001~013구간)(구),13,중구 신당동 340-20,127.0128583,37.5562788,600,600
중구,공유) 필동로(구),31,중구 필동3가 118-0,126.9958428,37.5573664,600,1200
중구,공유) 황학동(구),13,중구 황학동 1743-0,127.02090404,37.57043627,0,0
중구,공유) 회현동 12(005~013구간)(구),9,중구 남대문로5가 823-2,126.9742681,37.5546637,600,600
중구,광암라이피아,35,중구 충무로5가 19-5 ,126.999074,37.562637,5000,3000
중구,광일주차장(민영),16,중구 다동 171-0,126.97999464,37.56775782,400,400
중구,광희빌딩,128,중구 광희동1가 216-0,127.00580039,37.5642933,1000,2000
중구,광희패션몰 주차장,46,중구 신당동 777-0,127.01193669,37.5686579,500,2000
중구,교원명동빌딩 주차장 ,0,중구 을지로2가 9-10 ,126.984074,37.566489,1200,3000
중구,구민회관앞 이륜차 주차장(구),20,중구 을지로6가 18-14 0,127.00634561,37.56823129,0,0
중구,구산주차장(민영),11,중구 필동1가 10-9,126.9919122,37.56158675,2000,6000
중구,국립중앙의료원,260,중구 을지로6가 18-79 ,127.00506810922018,37.56684629635844,1100,6600
중구,국민은행 신당동점 주차장,11,중구 신당동 250-9 ,127.01381221,37.56529308,1000,1000
중구,국제빌딩,0,중구 필동1가 39-1 ,126.992551,37.561429,1000,2000
중구,국제화재빌딩 옆(구),12,중구 남대문로5가 145-0,126.976105,37.5579446,500,500
중구,굿모닝시티쇼핑몰,0,중구 을지로6가 18-21 ,127.007348,37.566815,1500,1500
중구,그랜드 센트럴 빌딩,482,중구 남대문로5가 831-0 ,126.974169,37.558232,1000,1000
중구,그레이스청계 유료주차장(민영),17,중구 삼각동 108-0,126.98368,37.567501,3000,3000
중구,극동빌딩,0,중구 소공동 112-44 ,126.978651,37.562901,1000,2000
중구,기종빌딩	,0,중구 충무로4가 148-1 ,126.993942,37.561939,1000,2000
중구,나라키움 중부세무서,0,중구 남학동 12-3 ,126.990734,37.560715,0,0
중구,나라키움저동빌딩,0,중구 저동1가 1-2 ,126.988236,37.565033,1000,0
중구,나인트리프리미어호텔명동2,0,중구 초동 72-10 ,126.990929,37.564329,1000,3000
중구,나인트리호텔,0,중구 을지로5가 92-2 ,127.002921,37.566623,1000,3000
중구,남대문 메사빌딩,337,중구 회현동1가 204-0 ,126.979568,37.5604002,1000,1000
중구,남대문 시장 관광버스전용 주차장(시),2,중구 남창동 51-4,126.975909,37.55942,0,0
중구,남대문 초입 관광버스전용 주차장(시),3,중구 남창동 282-10,126.975717,37.55943,0,0
중구,남대문 화물 공영주차장(시),9,중구 남대문로4가 24-1,126.97714199,37.56071536,400,400
중구,남대문시장2번게이트앞 이륜차 주차장(시),8,중구 남대문로4가 3-6 0,126.97754846,37.56081624,0,0
중구,남대문시장3번게이트 이륜차 주차장(시),10,중구 남대문로3가 13-3 0,126.97841924,37.5609932,0,0
중구,남대문시장알파문구앞 이륜차 주차장(시),53,중구 남대문로4가 3-6 0,126.97643993,37.56043353,0,0
중구,남대문시장연세상가앞 이륜차 주차장(시),19,중구 남창동 235-1 0,126.97635977,37.55757013,0,0
중구,남대문시장자유상가앞 이륜차 주차장(시),14,중구 남대문로3가 13-3 0,126.97974829,37.5612336,0,0
중구,남대문시장주차장(민영),52,중구 남창동 189-0,126.97798751,37.55758579,700,2000
중구,남대문파출소,0,중구 남창동 51-1 ,126.97626,37.559431,0,0
중구,남대문피혁상가 남측(구),24,중구 봉래동1가 83-0,126.973823,37.559348,500,500
중구,남문주차장 (민영),30,중구 남대문로5가 20-1,126.97475876,37.55889675,2000,2000
중구,남산공원 소월로 관광버스전용 주차장(시),12,중구 남대문로5가 450-0,126.97798499,37.55458553,0,0
중구,남산공원 소파로 관광버스전용 주차장(시),21,중구 남창동 205-107 ,126.979248,37.55600591,0,0
중구,남산공원 주차장,72,중구 회현동1가 100-166 ,126.98097543,37.553907,300,300
중구,남산돈가스,0,중구 남창동 203-15 ,126.979643,37.556129,0,0
중구,남산동 공영주차장(구),48,중구 남산동2가 30-4,126.98562404,37.55923691,250,250
중구,남산센트럴뷰스위트,31,중구 인현동1가 158-0 ,126.993258,37.563321,1000,3000
중구,남산센트럴시티투웨니퍼스트오피스텔,100,중구 오장동 148-16 ,127.000972,37.564729,1000,3000
중구,남산소파길 공영주차장(시),14,중구 예장동 8-172,126.98560792,37.55673342,250,250
중구,남산예장 관광버스전용 주차장(시),39,중구 예장동 4-1,126.989076,37.559821,500,6000
중구,남산케이블카 공영주차장(시),21,중구 회현동1가 1-19,126.98383628,37.55564592,330,330
중구,남산파출소 공영주차장(시),13,중구 회현동1가 1-16,126.98199552,37.55486044,330,330
중구,남산파출소공영주차장(시),13,중구 회현동1가 1-16,126.982882,37.555193,330,330
중구,남산한옥마을 공영주차장(시),16,중구 필동2가 83-1,126.99316078,37.56005799,430,430
중구,남정빌딩,0,중구 남창동 52-3 ,126.976416,37.558745,1000,1000
중구,남창동 남선빌딩,0,중구 남창동 205-79 ,126.977546,37.556623,0,0
중구,남평화시장(구),31,중구 신당동 779-0,127.011298,37.56889,500,500
중구,내외빌딩	,0,중구 을지로2가 6-0 ,126.983621,37.566541,1200,3000
중구,넥서스타워,0,중구 오장동 206-3 ,127.001898,37.56405,500,0
중구,노랑풍선빌딩,0,중구 저동2가 64-0 ,126.989778,37.564037,1000,3000
중구,노컬스티치호텔,0,중구 예관동 70-2 ,126.998666,37.564155,1000,2000
중구,누죤빌딩,318,중구 신당동 200-5 ,127.013111,37.566956,500,2000
중구,눈스퀘어 주차장,109,중구 명동2가 83-5 ,126.98293645,37.56342589,1000,3000
중구,뉴국제호텔 앞(구),18,중구 무교동 18-0,126.978851,37.568181,600,600
중구,뉴천지 관광호텔(민영),13,중구 광희동1가 23-1,127.00371682,37.56573632,1000,2000
중구,뉴천지호텔주차장,17,중구 광희동1가 23-1 ,127.0037193,37.5657378,,
중구,뉴천지호텔주차장(민영),14,중구 광희동1가 23-1,127.003691,37.565753,3000,3000
중구,다동 IOT 공유주차장(구),13,중구 다동 181-1,126.979969,37.567492,1500,1500
중구,다동공원 제4부지 공영주차장(구),15,중구 다동 39-3,126.98025108,37.56823533,400,400
중구,다동쉼터(구),7,중구 다동 50-1,126.980075,37.567881,500,500
중구,다산동 공영주차장(구),79,중구 신당동 432-1584,127.00852431,37.55454233,150,150
중구,다산아트 공영주차장(구),75,중구 신당동 432-612,127.004277,37.551642,150,150
중구,단암빌딩 옥외주차장,0,중구 남대문로5가 18-5 ,126.975047,37.558391,2000,2000
중구,대경빌딩,0,중구 태평로2가 120-0 ,126.974763381398,37.5610378006057,1000,1000
중구,대성을지로오피스텔,0,중구 을지로5가 77-2 ,127.003304,37.566517,1000,1000
중구,대우재단빌딩 주차장,92,중구 남대문로5가 526-0,126.97521865,37.55648736,1000,2000
중구,대창빌딩,0,중구 회현동2가 52-0 ,126.982835,37.55762,0,0
중구,대평빌딩,0,중구 필동2가 19-11 ,126.995921,37.560374,10000,10000
중구,대한극장전용주차장,103,중구 필동2가 17-3 ,126.99479541,37.56084372,1000,2000
중구,대한성공회 서울대성당,23,중구 정동 3-0,126.97587019,37.56720429,1000,3000
중구,대한적십자사,120,중구 남산동3가 33-2 ,126.98809903989446,37.5603608837726,0,3500
중구,대화주차장(민영),33,중구 북창동 93-4,126.97867476,37.56163794,2000,2000
중구,더익스체인지서울,0,중구 무교동 45-0 ,126.978737,37.56782,1000,1000
중구,더존을지타워 주차장,222,중구 을지로1가 87-0 ,126.98103607,37.56649339,1200,3600
중구,덕수궁롯데캐슬 ,604,중구 순화동 217-0 ,126.970425,37.563582,500,1500
중구,돈화문로 공영주차장(시),47,중구 을지로3가 296-24,126.99284313,37.56529833,750,750
중구,동국대학교,0,중구 장충동2가 192-5 ,127.001401,37.557238,500,1500
중구,동국대학교 충무로 영상센터,0,중구 필동2가 82-1 ,126.993826,37.560371,2000,2000
중구,동국제강 공영주차장(시),13,중구 삼각동 111-1,126.98343453,37.56733736,700,700
중구,동국테크,0,중구 주교동 324-1 ,127.000446,37.567603,0,0
중구,동대문 공영주차장(시),1092,중구 신당동 251-7,127.01214106,37.56710187,360,360
중구,동대문두산타워 주차장,855,중구 을지로6가 18-12 ,127.00877499,37.56881307,700,0
중구,동대문디자인플라자(DDP) 주차장,355,중구 을지로7가 143-0 ,127.00987039,37.56705574,400,400
중구,동대문비즈센터앞 이륜차 주차장(구),9,중구 신당동 200-5 0,127.01282829,37.56634271,0,0
중구,동대문패션비즈센터 주차장,25,중구 신당동 251-160 ,127.01227046,37.56644965,3000,3500
중구,동산 공영주차장(구),83,중구 신당동 333-260,127.01597608,37.55634366,150,150
중구,동산빌딩 주차장,35,중구 신당동 291-48,127.016234,37.56287394,500,1000
중구,동아주차장(민영),60,중구 남창동 281-24,126.97645489,37.55814197,1000,1000
중구,동양빌딩,0,중구 충정로1가 51-6 ,126.96916,37.567974,0,0
중구,동원빌딩 주차장,48,중구 신당동 101-7,127.0164503,37.56431292,20000,2000
중구,동화동 공영주차장(구),220,중구 신당동 52-7,127.01900035,37.56137409,150,150
중구,동화빌딩 주차장,240,중구 서소문동 58-7 ,126.97304086,37.56245012,2000,2000
중구,디오트,145,중구 신당동 193-2 ,127.01473365,37.56917183,1000,2000
중구,라루체 웨딩홀,0,중구 남산동1가 13-6 ,126.98451,37.559164,1000,2000
중구,라이온스주차장(민영),60,중구 충무로2가 53-16,126.98953599,37.56184487,1000,3000
중구,레스케이프호텔,0,중구 회현동1가 210-0 ,126.979435,37.559709,1000,3000
중구,로얄주차장(민영),80,중구 황학동 2527-0,127.02178727,37.56645139,4000,1000
중구,로프트,0,중구 남창동 227-2 ,126.976692,37.556795,0,0
중구,롯데마트 제타플렉스 서울역점,822,중구 봉래동2가 122-23 ,126.9702267,37.5559901,500,500
중구,롯데백화점 주차타워,0,중구 소공동 76-3 ,126.980452,37.563747,1000,3000
중구,롯데시티호텔 명동 주차장,68,중구 장교동 74-0 ,126.98808866,37.56694412,1000,3000
중구,롯데캐슬 베네치아 주차,0,중구 황학동 2545-0 ,127.02127,37.570952,500,2000
중구,롯데피트인,165,중구 을지로6가 21-31,127.00703558,37.56575911,2000,2000
중구,롯데호텔 롯데백화점,1036,중구 소공동 1-0 ,126.98096695,37.56472646,1000,3000
중구,르메르디앙 서울 명동 ,0,중구 충무로1가 21-17 ,126.982694,37.561597,2000,0
중구,마른내길 공영주차장(시),33,중구 인현동1가 87-10,126.9937798,37.56431098,680,680
중구,마른내길 이륜차 주차장(구),6,중구 오장동 148-21 0,127.00015298,37.56452251,0,0
중구,마른내로 공영주차장(시),14,중구 오장동 69-3,126.99944978,37.56451035,620,620
중구,마블플레이스 오피스텔 ,0,중구 황학동 1596-0 ,127.02327,37.569202,400,400
중구,맑은내길 노상공영주차장(구),17,중구 신당동 213-0 0,127.01217041,37.56881889,500,500
중구,매트하임신당역오피스텔 주차,0,중구 황학동 1074-2 ,127.022703700424,37.5678967352436,2000,2000
중구,맥스타일 오피스텔 주차장,211,중구 신당동 773-0,127.01055596,37.56883942,1000,2000
중구,메트로타워 주차장,0,중구 남대문로5가 537-0 ,126.974525,37.556298,1000,1000
중구,명동밀리오레 주차장,0,중구 충무로1가 24-1 ,126.984543,37.561061,1000,3000
중구,명동성당,0,중구 명동2가 1-20 ,126.986931167889,37.5621118585591,1000,3000
중구,명동아르누보센텀 주차장,0,중구 을지로2가 199-40 ,126.983916,37.564722,1000,1000
중구,명동증권빌딩		,0,중구 명동1가 59-1 ,126.983947,37.564364,1000,1000
중구,명보아트홀(명보빌딩),0,중구 초동 18-5 ,126.993239,37.564686,1000,1000
중구,묵정공원지하 공영주차장(구),491,중구 충무로5가 21-0,126.99979555,37.56379141,400,400
중구,묵정주차장(민영),20,중구 묵정동 27-2,127.00100143,37.5623981,1000,1000
중구,문화공영주차장(구),31,중구 신당동 425-1,127.01096085,37.55654107,150,150
중구,문화체육관광부 국립중앙극장,0,중구 장충동2가 14-67 ,127.000067,37.552971,500,1000
중구,미래산업,0,중구 주교동 110-0 ,126.998935,37.568257,0,0
중구,미래에셋센터원 주차장,763,중구 수하동 67-0 ,126.985157,37.567448,1000,3000
중구,밀리오레 주차장,386,중구 을지로6가 18-185,127.008579,37.56811,500,1500
중구,바비엥-1,0,중구 의주로1가 32-2 ,126.968488,37.564318,0,1000
중구,바비엥2오피스텔,637,중구 의주로1가 25-10 ,126.967965,37.56531,1000,1000
중구,바비엥빌딩,0,중구 순화동 215-0 ,126.96958,37.563147,3000,2000
중구,반얀트리클럽앤스파서울,0,중구 장충동2가 201-0 ,127.000574,37.5503,2000,4000
중구,방산종합상가 A/B동,200,중구 주교동 19-14 ,127.00080113,37.56815234,1000,3000
중구,방산지하주차장(민영),36,중구 주교동 19-1,127.00083565,37.56871142,1000,2000
중구,배오개길 공영주차장(시),20,중구 예관동 22-1,126.99830872,37.56543326,680,680
중구,배재정동빌딩,272,중구 정동 34-5 ,126.97218029,37.56365408,0,1000
중구,백영북창빌딩,0,중구 북창동 18-9 ,126.977556,37.562981,1000,2000
중구,백천주차빌딩(구 경일주차장)(민영),50,중구 오장동 139-1,127.00206312,37.56536654,1000,3000
중구,버티 공영주차장(구),93,중구 신당동 432-1693,127.006274,37.549065,150,150
중구,베네치아메가몰주차장,0,중구 황학동 2545-2 ,127.01868,37.570542,0,0
중구,베스트웨스턴호텔국도,71,중구 을지로4가 310-0 ,126.996287,37.566181,1000,3000
중구,봉우빌딩,0,중구 장충동1가 31-7 ,127.006903,37.562234,1000,5000
중구,부림빌딩,0,중구 을지로1가 42-0 ,126.980357,37.566666,1000,2000
중구,부영태평빌딩,0,중구 태평로2가 150-0 ,126.974514,37.561638,1000,2000
중구,부원주차장(민영),17,중구 회현동1가 178-0,126.97849439,37.55775097,800,2400
중구,브라운스톤서울,0,중구 중림동 355-0 ,126.968463,37.560534,2000,2000
중구,비즈센터,51,중구 저동2가 78-0 ,126.989681,37.565386,500,2000
중구,산채비빔밥왕돈까스,0,중구 예장동 8-38 ,126.985366,37.556825,0,0
중구,삼선빌딩	,0,중구 남창동 169-2 ,126.977079,37.557287,1000,2000
